Unit,Mines,Output,Target,Achieved,Effective_Date
ICC,KENDADIH MINE,MIC Production,1267.258064516129,1103.0,2023-11-16
ICC,KENDADIH MINE,Ore Grade (%Cu),0.9,0.89,2023-11-17
ICC,KENDADIH MINE,Ore Production,39.6,30.12,2023-11-17
ICC,KENDADIH MINE,MIC Production,1267.258064516129,908.0,2023-11-17
ICC,KENDADIH MINE,Ore Grade (%Cu),0.9,0.86,2023-11-18
ICC,KENDADIH MINE,Ore Production,39.6,30.22,2023-11-18
ICC,KENDADIH MINE,MIC Production,1267.258064516129,1112.0,2023-11-18
ICC,KENDADIH MINE,Ore Grade (%Cu),0.9,0.85,2023-11-19
ICC,KENDADIH MINE,Ore Production,39.6,29.95,2023-11-19
ICC,KENDADIH MINE,MIC Production,1267.258064516129,1120.0,2023-11-19
ICC,KENDADIH MINE,Ore Grade (%Cu),0.9,0.87,2023-11-20
ICC,KENDADIH MINE,Ore Production,39.6,29.9,2023-11-20
ICC,KENDADIH MINE,MIC Production,1267.258064516129,1103.0,2023-11-20
ICC,KENDADIH MINE,Ore Grade (%Cu),0.9,0.89,2023-11-21
ICC,KENDADIH MINE,Ore Production,39.6,30.12,2023-11-21
ICC,KENDADIH MINE,MIC Production,1267.258064516129,908.0,2023-11-21
ICC,KENDADIH MINE,Ore Grade (%Cu),0.9,0.86,2023-11-22
ICC,KENDADIH MINE,Ore Production,39.6,30.22,2023-11-22
ICC,KENDADIH MINE,MIC Production,1267.258064516129,1112.0,2023-11-22
ICC,KENDADIH MINE,Ore Grade (%Cu),0.9,0.85,2023-11-23
ICC,KENDADIH MINE,Ore Production,39.6,29.95,2023-11-23
ICC,KENDADIH MINE,MIC Production,1267.258064516129,1120.0,2023-11-23
ICC,KENDADIH MINE,Ore Grade (%Cu),0.9,0.85,2023-11-24
ICC,KENDADIH MINE,Ore Production,39.6,28.5,2023-11-24
ICC,KENDADIH MINE,MIC Production,1267.258064516129,856.0,2023-11-24
ICC,KENDADIH MINE,Ore Grade (%Cu),0.9,0.865,2023-11-25
ICC,KENDADIH MINE,Ore Production,39.6,32.25806451612903,2023-11-25
ICC,KENDADIH MINE,MIC Production,1267.258064516129,933.0,2023-11-25
ICC,KENDADIH MINE,Ore Grade (%Cu),0.9,0.79,2023-11-26
ICC,KENDADIH MINE,Ore Production,39.6,29.0,2023-11-26
ICC,KENDADIH MINE,MIC Production,1267.258064516129,983.0,2023-11-26
ICC,KENDADIH MINE,Ore Grade (%Cu),0.9,0.82,2023-11-27
ICC,KENDADIH MINE,Ore Production,39.6,29.8,2023-11-27
ICC,KENDADIH MINE,MIC Production,1267.258064516129,1020.0,2023-11-27
ICC,KENDADIH MINE,Ore Grade (%Cu),0.9,0.88,2023-11-28
ICC,KENDADIH MINE,Ore Production,39.6,30.12,2023-11-28
ICC,KENDADIH MINE,MIC Production,1267.258064516129,1008.0,2023-11-28
ICC,KENDADIH MINE,Ore Grade (%Cu),0.9,0.87,2023-11-29
ICC,KENDADIH MINE,Ore Production,39.6,29.9,2023-11-29
ICC,KENDADIH MINE,MIC Production,1267.258064516129,1103.0,2023-11-29
ICC,KENDADIH MINE,Ore Grade (%Cu),0.9,0.89,2023-11-30
ICC,KENDADIH MINE,Ore Production,39.6,30.12,2023-11-30
ICC,KENDADIH MINE,MIC Production,1267.258064516129,908.0,2023-11-30
ICC,KENDADIH MINE,Ore Grade (%Cu),0.9,0.86,2023-12-01
ICC,KENDADIH MINE,Ore Production,39.6,30.22,2023-12-01
ICC,KENDADIH MINE,MIC Production,1267.258064516129,1112.0,2023-12-01
ICC,KENDADIH MINE,Ore Grade (%Cu),0.9,0.85,2023-12-02
ICC,KENDADIH MINE,Ore Production,39.6,29.95,2023-12-02
ICC,KENDADIH MINE,MIC Production,1267.258064516129,1120.0,2023-12-02
ICC,KENDADIH MINE,Ore Grade (%Cu),0.9,0.85,2023-12-03
ICC,KENDADIH MINE,Ore Production,39.6,28.5,2023-12-03
ICC,KENDADIH MINE,MIC Production,1267.258064516129,856.0,2023-12-03
ICC,KENDADIH MINE,Ore Grade (%Cu),0.9,0.865,2023-12-04
ICC,KENDADIH MINE,Ore Production,39.6,32.25806451612903,2023-12-04
ICC,KENDADIH MINE,MIC Production,1267.258064516129,933.0,2023-12-04
ICC,KENDADIH MINE,Ore Grade (%Cu),0.9,0.79,2023-12-05
ICC,KENDADIH MINE,Ore Production,39.6,29.0,2023-12-05
ICC,KENDADIH MINE,MIC Production,1267.258064516129,983.0,2023-12-05
ICC,KENDADIH MINE,Ore Grade (%Cu),0.9,0.82,2023-12-06
ICC,KENDADIH MINE,Ore Production,39.6,29.8,2023-12-06
ICC,KENDADIH MINE,MIC Production,1267.258064516129,1020.0,2023-12-06
ICC,KENDADIH MINE,Ore Grade (%Cu),0.9,0.88,2023-12-07
ICC,KENDADIH MINE,Ore Production,39.6,30.12,2023-12-07
ICC,KENDADIH MINE,MIC Production,1267.258064516129,1008.0,2023-12-07
ICC,KENDADIH MINE,Ore Grade (%Cu),0.9,0.87,2023-12-08
ICC,KENDADIH MINE,Ore Production,39.6,29.9,2023-12-08
ICC,KENDADIH MINE,MIC Production,1267.258064516129,1103.0,2023-12-08
ICC,KENDADIH MINE,Ore Grade (%Cu),0.9,0.89,2023-12-09
ICC,KENDADIH MINE,Ore Production,39.6,30.12,2023-12-09
ICC,KENDADIH MINE,MIC Production,1267.258064516129,908.0,2023-12-09
ICC,KENDADIH MINE,Ore Grade (%Cu),0.9,0.86,2023-12-10
ICC,KENDADIH MINE,Ore Production,39.6,30.22,2023-12-10
ICC,KENDADIH MINE,MIC Production,1267.258064516129,1112.0,2023-12-10
ICC,KENDADIH MINE,Ore Grade (%Cu),0.9,0.85,2023-12-11
ICC,KENDADIH MINE,Ore Production,39.6,29.95,2023-12-11
ICC,KENDADIH MINE,MIC Production,1267.258064516129,1120.0,2023-12-11
ICC,KENDADIH MINE,Ore Grade (%Cu),0.9,0.87,2023-12-12
ICC,KENDADIH MINE,Ore Production,39.6,29.9,2023-12-12
ICC,KENDADIH MINE,MIC Production,1267.258064516129,1103.0,2023-12-12
ICC,KENDADIH MINE,Ore Grade (%Cu),0.9,0.89,2023-12-13
ICC,KENDADIH MINE,Ore Production,39.6,30.12,2023-12-13
ICC,KENDADIH MINE,MIC Production,1267.258064516129,908.0,2023-12-13
ICC,KENDADIH MINE,Ore Grade (%Cu),0.9,0.86,2023-12-14
ICC,KENDADIH MINE,Ore Production,39.6,30.22,2023-12-14
ICC,KENDADIH MINE,MIC Production,1267.258064516129,1112.0,2023-12-14
ICC,KENDADIH MINE,Ore Grade (%Cu),0.9,0.85,2023-12-15
ICC,KENDADIH MINE,Ore Production,39.6,29.95,2023-12-15
ICC,KENDADIH MINE,MIC Production,1267.258064516129,1120.0,2023-12-15
ICC,KENDADIH MINE,Ore Grade (%Cu),0.9,0.79,2023-12-16
ICC,KENDADIH MINE,Ore Production,39.6,29.0,2023-12-16
ICC,KENDADIH MINE,MIC Production,1267.258064516129,983.0,2023-12-16
ICC,KENDADIH MINE,Ore Grade (%Cu),0.9,0.82,2023-12-17
ICC,KENDADIH MINE,Ore Production,39.6,29.8,2023-12-17
ICC,KENDADIH MINE,MIC Production,1267.258064516129,1020.0,2023-12-17
ICC,KENDADIH MINE,Ore Grade (%Cu),0.9,0.88,2023-12-18
ICC,KENDADIH MINE,Ore Production,39.6,30.12,2023-12-18
ICC,KENDADIH MINE,MIC Production,1267.258064516129,1008.0,2023-12-18
ICC,KENDADIH MINE,Ore Grade (%Cu),0.9,0.87,2023-12-19
ICC,KENDADIH MINE,Ore Production,39.6,29.9,2023-12-19
ICC,KENDADIH MINE,MIC Production,1267.258064516129,1103.0,2023-12-19
ICC,KENDADIH MINE,Ore Grade (%Cu),0.9,0.89,2023-12-20
ICC,KENDADIH MINE,Ore Production,39.6,30.12,2023-12-20
ICC,KENDADIH MINE,MIC Production,1267.258064516129,908.0,2023-12-20
ICC,KENDADIH MINE,Ore Grade (%Cu),0.9,0.86,2023-12-21
ICC,KENDADIH MINE,Ore Production,39.6,30.22,2023-12-21
ICC,KENDADIH MINE,MIC Production,1267.258064516129,1112.0,2023-12-21
ICC,KENDADIH MINE,Ore Grade (%Cu),0.9,0.85,2023-12-22
ICC,KENDADIH MINE,Ore Production,39.6,29.95,2023-12-22
ICC,KENDADIH MINE,MIC Production,1267.258064516129,1120.0,2023-12-22
ICC,KENDADIH MINE,Ore Grade (%Cu),0.9,0.87,2023-12-23
ICC,KENDADIH MINE,Ore Production,39.6,29.9,2023-12-23
ICC,KENDADIH MINE,MIC Production,1267.258064516129,1103.0,2023-12-23
ICC,KENDADIH MINE,Ore Grade (%Cu),0.9,0.89,2023-12-24
ICC,KENDADIH MINE,Ore Production,39.6,30.12,2023-12-24
ICC,KENDADIH MINE,MIC Production,1267.258064516129,908.0,2023-12-24
ICC,KENDADIH MINE,Ore Grade (%Cu),0.9,0.86,2023-12-25
ICC,KENDADIH MINE,Ore Production,39.6,30.22,2023-12-25
ICC,KENDADIH MINE,MIC Production,1267.258064516129,1112.0,2023-12-25
ICC,KENDADIH MINE,Ore Grade (%Cu),0.9,0.85,2023-12-26
ICC,KENDADIH MINE,Ore Production,39.6,29.95,2023-12-26
ICC,KENDADIH MINE,MIC Production,1267.258064516129,1120.0,2023-12-26
ICC,KENDADIH MINE,Ore Grade (%Cu),0.9,0.82,2023-12-27
ICC,KENDADIH MINE,Ore Production,39.6,29.8,2023-12-27
ICC,KENDADIH MINE,MIC Production,1267.258064516129,1020.0,2023-12-27
ICC,KENDADIH MINE,Ore Grade (%Cu),0.9,0.88,2023-12-28
ICC,KENDADIH MINE,Ore Production,39.6,30.12,2023-12-28
ICC,KENDADIH MINE,MIC Production,1267.258064516129,1008.0,2023-12-28
ICC,KENDADIH MINE,Ore Grade (%Cu),0.9,0.87,2023-12-29
ICC,KENDADIH MINE,Ore Production,39.6,29.9,2023-12-29
ICC,KENDADIH MINE,MIC Production,1267.258064516129,1103.0,2023-12-29
ICC,KENDADIH MINE,Ore Grade (%Cu),0.9,0.89,2023-12-30
ICC,KENDADIH MINE,Ore Production,39.6,30.12,2023-12-30
ICC,KENDADIH MINE,MIC Production,1267.258064516129,908.0,2023-12-30
ICC,KENDADIH MINE,Ore Grade (%Cu),0.9,0.86,2023-12-31
ICC,KENDADIH MINE,Ore Production,39.6,30.22,2023-12-31
ICC,KENDADIH MINE,MIC Production,1267.258064516129,1112.0,2023-12-31
ICC,KENDADIH MINE,Ore Grade (%Cu),0.9,0.85,2024-01-01
ICC,KENDADIH MINE,Ore Production,39.6,29.95,2024-01-01
ICC,KENDADIH MINE,MIC Production,1267.258064516129,1120.0,2024-01-01
ICC,KENDADIH MINE,Ore Grade (%Cu),0.9,0.87,2024-01-02
ICC,KENDADIH MINE,Ore Production,39.6,29.9,2024-01-02
ICC,KENDADIH MINE,MIC Production,1267.258064516129,1103.0,2024-01-02
ICC,KENDADIH MINE,Ore Grade (%Cu),0.9,0.89,2024-01-03
ICC,KENDADIH MINE,Ore Production,39.6,30.12,2024-01-03
ICC,KENDADIH MINE,MIC Production,1267.258064516129,908.0,2024-01-03
ICC,KENDADIH MINE,Ore Grade (%Cu),0.9,0.86,2024-01-04
ICC,KENDADIH MINE,Ore Production,39.6,30.22,2024-01-04
ICC,KENDADIH MINE,MIC Production,1267.258064516129,1112.0,2024-01-04
ICC,KENDADIH MINE,Ore Grade (%Cu),0.9,0.85,2024-01-05
ICC,KENDADIH MINE,Ore Production,39.6,29.95,2024-01-05
ICC,KENDADIH MINE,MIC Production,1267.258064516129,1120.0,2024-01-05
ICC,KENDADIH MINE,Ore Grade (%Cu),0.9,0.82,2024-01-06
ICC,KENDADIH MINE,Ore Production,39.6,29.8,2024-01-06
ICC,KENDADIH MINE,MIC Production,1267.258064516129,1020.0,2024-01-06
ICC,KENDADIH MINE,Ore Grade (%Cu),0.9,0.88,2024-01-07
ICC,KENDADIH MINE,Ore Production,39.6,30.12,2024-01-07
ICC,KENDADIH MINE,MIC Production,1267.258064516129,1008.0,2024-01-07
ICC,KENDADIH MINE,Ore Grade (%Cu),0.9,0.87,2024-01-08
ICC,KENDADIH MINE,Ore Production,39.6,29.9,2024-01-08
ICC,KENDADIH MINE,MIC Production,1267.258064516129,1103.0,2024-01-08
ICC,KENDADIH MINE,Ore Grade (%Cu),0.9,0.89,2024-01-09
ICC,KENDADIH MINE,Ore Production,39.6,30.12,2024-01-09
ICC,KENDADIH MINE,MIC Production,1267.258064516129,908.0,2024-01-09
ICC,KENDADIH MINE,Ore Grade (%Cu),0.9,0.86,2024-01-10
ICC,KENDADIH MINE,Ore Production,39.6,30.22,2024-01-10
ICC,KENDADIH MINE,MIC Production,1267.258064516129,1112.0,2024-01-10
ICC,KENDADIH MINE,Ore Grade (%Cu),0.9,0.85,2024-01-11
ICC,KENDADIH MINE,Ore Production,39.6,29.95,2024-01-11
ICC,KENDADIH MINE,MIC Production,1267.258064516129,1120.0,2024-01-11
ICC,KENDADIH MINE,Ore Grade (%Cu),0.9,0.87,2024-01-12
ICC,KENDADIH MINE,Ore Production,39.6,29.9,2024-01-12
ICC,KENDADIH MINE,MIC Production,1267.258064516129,1103.0,2024-01-12
ICC,KENDADIH MINE,Ore Grade (%Cu),0.9,0.89,2024-01-13
ICC,KENDADIH MINE,Ore Production,39.6,30.12,2024-01-13
ICC,KENDADIH MINE,MIC Production,1267.258064516129,908.0,2024-01-13
ICC,KENDADIH MINE,Ore Grade (%Cu),0.9,0.86,2024-01-14
ICC,KENDADIH MINE,Ore Production,39.6,30.22,2024-01-14
ICC,KENDADIH MINE,MIC Production,1267.258064516129,1112.0,2024-01-14
ICC,KENDADIH MINE,Ore Grade (%Cu),0.9,0.85,2024-01-15
ICC,KENDADIH MINE,Ore Production,39.6,29.95,2024-01-15
ICC,KENDADIH MINE,MIC Production,1267.258064516129,1120.0,2024-01-15
ICC,KENDADIH MINE,Ore Grade (%Cu),0.9,0.82,2024-01-16
ICC,KENDADIH MINE,Ore Production,39.6,29.8,2024-01-16
ICC,KENDADIH MINE,MIC Production,1267.258064516129,1020.0,2024-01-16
ICC,KENDADIH MINE,Ore Grade (%Cu),0.9,0.88,2024-01-17
ICC,KENDADIH MINE,Ore Production,39.6,30.12,2024-01-17
ICC,KENDADIH MINE,MIC Production,1267.258064516129,1008.0,2024-01-17
ICC,KENDADIH MINE,Ore Grade (%Cu),0.9,0.87,2024-01-18
ICC,KENDADIH MINE,Ore Production,39.6,29.9,2024-01-18
ICC,KENDADIH MINE,MIC Production,1267.258064516129,1103.0,2024-01-18
ICC,KENDADIH MINE,Ore Grade (%Cu),0.9,0.89,2024-01-19
ICC,KENDADIH MINE,Ore Production,39.6,30.12,2024-01-19
ICC,KENDADIH MINE,MIC Production,1267.258064516129,908.0,2024-01-19
ICC,KENDADIH MINE,Ore Grade (%Cu),0.9,0.86,2024-01-20
ICC,KENDADIH MINE,Ore Production,39.6,30.22,2024-01-20
ICC,KENDADIH MINE,MIC Production,1267.258064516129,1112.0,2024-01-20
ICC,KENDADIH MINE,Ore Grade (%Cu),0.9,0.85,2024-01-21
ICC,KENDADIH MINE,Ore Production,39.6,29.95,2024-01-21
ICC,KENDADIH MINE,MIC Production,1267.258064516129,1120.0,2024-01-21
ICC,KENDADIH MINE,Ore Grade (%Cu),0.9,0.87,2024-01-22
ICC,KENDADIH MINE,Ore Production,39.6,29.9,2024-01-22
ICC,KENDADIH MINE,MIC Production,1267.258064516129,1103.0,2024-01-22
ICC,KENDADIH MINE,Ore Grade (%Cu),0.9,0.89,2024-01-23
ICC,KENDADIH MINE,Ore Production,39.6,30.12,2024-01-23
ICC,KENDADIH MINE,MIC Production,1267.258064516129,908.0,2024-01-23
ICC,KENDADIH MINE,Ore Grade (%Cu),0.9,0.86,2024-01-24
ICC,KENDADIH MINE,Ore Production,39.6,30.22,2024-01-24
ICC,KENDADIH MINE,MIC Production,1267.258064516129,1112.0,2024-01-24
ICC,KENDADIH MINE,Ore Grade (%Cu),0.9,0.85,2024-01-25
ICC,KENDADIH MINE,Ore Production,39.6,29.95,2024-01-25
ICC,KENDADIH MINE,MIC Production,1267.258064516129,1120.0,2024-01-25
ICC,KENDADIH MINE,Ore Grade (%Cu),0.9,0.85,2024-01-26
ICC,KENDADIH MINE,Ore Production,39.6,28.5,2024-01-26
ICC,KENDADIH MINE,MIC Production,1267.258064516129,856.0,2024-01-26
ICC,KENDADIH MINE,Ore Grade (%Cu),0.9,0.865,2024-01-27
ICC,KENDADIH MINE,Ore Production,39.6,32.25806451612903,2024-01-27
ICC,KENDADIH MINE,MIC Production,1267.258064516129,933.0,2024-01-27
ICC,KENDADIH MINE,Ore Grade (%Cu),0.9,0.79,2024-01-28
ICC,KENDADIH MINE,Ore Production,39.6,29.0,2024-01-28
ICC,KENDADIH MINE,MIC Production,1267.258064516129,983.0,2024-01-28
ICC,KENDADIH MINE,Ore Grade (%Cu),0.9,0.82,2024-01-29
ICC,KENDADIH MINE,Ore Production,39.6,29.8,2024-01-29
ICC,KENDADIH MINE,MIC Production,1267.258064516129,1020.0,2024-01-29
ICC,KENDADIH MINE,Ore Grade (%Cu),0.9,0.88,2024-01-30
ICC,KENDADIH MINE,Ore Production,39.6,30.12,2024-01-30
ICC,KENDADIH MINE,MIC Production,1267.258064516129,1008.0,2024-01-30
ICC,KENDADIH MINE,Ore Grade (%Cu),0.9,0.87,2024-01-31
ICC,KENDADIH MINE,Ore Production,39.6,29.9,2024-01-31
ICC,KENDADIH MINE,MIC Production,1267.258064516129,1103.0,2024-01-31
ICC,KENDADIH MINE,Ore Grade (%Cu),0.9,0.89,2024-02-01
ICC,KENDADIH MINE,Ore Production,39.6,30.12,2024-02-01
ICC,KENDADIH MINE,MIC Production,1267.258064516129,908.0,2024-02-01
ICC,KENDADIH MINE,Ore Grade (%Cu),0.9,0.86,2024-02-02
ICC,KENDADIH MINE,Ore Production,39.6,30.22,2024-02-02
ICC,KENDADIH MINE,MIC Production,1267.258064516129,1112.0,2024-02-02
ICC,KENDADIH MINE,Ore Grade (%Cu),0.9,0.85,2024-02-03
ICC,KENDADIH MINE,Ore Production,39.6,29.95,2024-02-03
ICC,KENDADIH MINE,MIC Production,1267.258064516129,1120.0,2024-02-03
ICC,KENDADIH MINE,Ore Grade (%Cu),0.9,0.87,2024-02-04
ICC,KENDADIH MINE,Ore Production,39.6,29.9,2024-02-04
ICC,KENDADIH MINE,MIC Production,1267.258064516129,1103.0,2024-02-04
ICC,KENDADIH MINE,Ore Grade (%Cu),0.9,0.89,2024-02-05
ICC,KENDADIH MINE,Ore Production,39.6,30.12,2024-02-05
ICC,KENDADIH MINE,MIC Production,1267.258064516129,908.0,2024-02-05
ICC,KENDADIH MINE,Ore Grade (%Cu),0.9,0.86,2024-02-06
ICC,KENDADIH MINE,Ore Production,39.6,30.22,2024-02-06
ICC,KENDADIH MINE,MIC Production,1267.258064516129,1112.0,2024-02-06
ICC,KENDADIH MINE,Ore Grade (%Cu),0.9,0.85,2024-02-07
ICC,KENDADIH MINE,Ore Production,39.6,29.95,2024-02-07
ICC,KENDADIH MINE,MIC Production,1267.258064516129,1120.0,2024-02-07
ICC,KENDADIH MINE,Ore Grade (%Cu),0.9,0.79,2024-02-08
ICC,KENDADIH MINE,Ore Production,39.6,29.0,2024-02-08
ICC,KENDADIH MINE,MIC Production,1267.258064516129,983.0,2024-02-08
ICC,KENDADIH MINE,Ore Grade (%Cu),0.9,0.82,2024-02-09
ICC,KENDADIH MINE,Ore Production,39.6,29.8,2024-02-09
ICC,KENDADIH MINE,MIC Production,1267.258064516129,1020.0,2024-02-09
ICC,KENDADIH MINE,Ore Grade (%Cu),0.9,0.88,2024-02-10
ICC,KENDADIH MINE,Ore Production,39.6,30.12,2024-02-10
ICC,KENDADIH MINE,MIC Production,1267.258064516129,1008.0,2024-02-10
ICC,KENDADIH MINE,Ore Grade (%Cu),0.9,0.87,2024-02-11
ICC,KENDADIH MINE,Ore Production,39.6,29.9,2024-02-11
ICC,KENDADIH MINE,MIC Production,1267.258064516129,1103.0,2024-02-11
ICC,KENDADIH MINE,Ore Grade (%Cu),0.9,0.89,2024-02-12
ICC,KENDADIH MINE,Ore Production,39.6,30.12,2024-02-12
ICC,KENDADIH MINE,MIC Production,1267.258064516129,908.0,2024-02-12
ICC,KENDADIH MINE,Ore Grade (%Cu),0.9,0.86,2024-02-13
ICC,KENDADIH MINE,Ore Production,39.6,30.22,2024-02-13
ICC,KENDADIH MINE,MIC Production,1267.258064516129,1112.0,2024-02-13
ICC,KENDADIH MINE,Ore Grade (%Cu),0.9,0.85,2024-02-14
ICC,KENDADIH MINE,Ore Production,39.6,29.95,2024-02-14
ICC,KENDADIH MINE,MIC Production,1267.258064516129,1120.0,2024-02-14
ICC,KENDADIH MINE,Ore Grade (%Cu),0.9,0.87,2024-02-15
ICC,KENDADIH MINE,Ore Production,39.6,29.9,2024-02-15
ICC,KENDADIH MINE,MIC Production,1267.258064516129,1103.0,2024-02-15
ICC,KENDADIH MINE,Ore Grade (%Cu),0.9,0.89,2024-02-16
ICC,KENDADIH MINE,Ore Production,39.6,30.12,2024-02-16
ICC,KENDADIH MINE,MIC Production,1267.258064516129,908.0,2024-02-16
ICC,KENDADIH MINE,Ore Grade (%Cu),0.9,0.86,2024-02-17
ICC,KENDADIH MINE,Ore Production,39.6,30.22,2024-02-17
ICC,KENDADIH MINE,MIC Production,1267.258064516129,1112.0,2024-02-17
ICC,KENDADIH MINE,Ore Grade (%Cu),0.9,0.85,2024-02-18
ICC,KENDADIH MINE,Ore Production,39.6,29.95,2024-02-18
ICC,KENDADIH MINE,MIC Production,1267.258064516129,1120.0,2024-02-18
ICC,KENDADIH MINE,Ore Grade (%Cu),0.9,0.85,2024-02-19
ICC,KENDADIH MINE,Ore Production,39.6,28.5,2024-02-19
ICC,KENDADIH MINE,MIC Production,1267.258064516129,856.0,2024-02-19
ICC,KENDADIH MINE,Ore Grade (%Cu),0.9,0.865,2024-02-20
ICC,KENDADIH MINE,Ore Production,39.6,32.25806451612903,2024-02-20
ICC,KENDADIH MINE,MIC Production,1267.258064516129,933.0,2024-02-20
ICC,KENDADIH MINE,Ore Grade (%Cu),0.9,0.79,2024-02-21
ICC,KENDADIH MINE,Ore Production,39.6,29.0,2024-02-21
ICC,KENDADIH MINE,MIC Production,1267.258064516129,983.0,2024-02-21
ICC,KENDADIH MINE,Ore Grade (%Cu),0.9,0.82,2024-02-22
ICC,KENDADIH MINE,Ore Production,39.6,29.8,2024-02-22
ICC,KENDADIH MINE,MIC Production,1267.258064516129,1020.0,2024-02-22
ICC,KENDADIH MINE,Ore Grade (%Cu),0.9,0.88,2024-02-23
ICC,KENDADIH MINE,Ore Production,39.6,30.12,2024-02-23
ICC,KENDADIH MINE,MIC Production,1267.258064516129,1008.0,2024-02-23
ICC,KENDADIH MINE,Ore Grade (%Cu),0.9,0.87,2024-02-24
ICC,KENDADIH MINE,Ore Production,39.6,29.9,2024-02-24
ICC,KENDADIH MINE,MIC Production,1267.258064516129,1103.0,2024-02-24
ICC,KENDADIH MINE,Ore Grade (%Cu),0.9,0.89,2024-02-25
ICC,KENDADIH MINE,Ore Production,39.6,30.12,2024-02-25
ICC,KENDADIH MINE,MIC Production,1267.258064516129,908.0,2024-02-25
ICC,KENDADIH MINE,Ore Grade (%Cu),0.9,0.86,2024-02-26
ICC,KENDADIH MINE,Ore Production,39.6,30.22,2024-02-26
ICC,KENDADIH MINE,MIC Production,1267.258064516129,1112.0,2024-02-26
ICC,KENDADIH MINE,Ore Grade (%Cu),0.9,0.85,2024-02-27
ICC,KENDADIH MINE,Ore Production,39.6,29.95,2024-02-27
ICC,KENDADIH MINE,MIC Production,1267.258064516129,1120.0,2024-02-27
ICC,KENDADIH MINE,Ore Grade (%Cu),0.9,0.85,2024-02-28
ICC,KENDADIH MINE,Ore Production,39.6,28.5,2024-02-28
ICC,KENDADIH MINE,MIC Production,1267.258064516129,856.0,2024-02-28
ICC,KENDADIH MINE,Ore Grade (%Cu),0.9,0.865,2024-02-29
ICC,KENDADIH MINE,Ore Production,39.6,32.25806451612903,2024-02-29
ICC,KENDADIH MINE,MIC Production,1267.258064516129,933.0,2024-02-29
ICC,KENDADIH MINE,Ore Grade (%Cu),0.9,0.79,2024-03-01
ICC,KENDADIH MINE,Ore Production,39.6,29.0,2024-03-01
ICC,KENDADIH MINE,MIC Production,1267.258064516129,983.0,2024-03-01
ICC,KENDADIH MINE,Ore Grade (%Cu),0.9,0.82,2024-03-02
ICC,KENDADIH MINE,Ore Production,39.6,29.8,2024-03-02
ICC,KENDADIH MINE,MIC Production,1267.258064516129,1020.0,2024-03-02
ICC,KENDADIH MINE,Ore Grade (%Cu),0.9,0.88,2024-03-03
ICC,KENDADIH MINE,Ore Production,39.6,30.12,2024-03-03
ICC,KENDADIH MINE,MIC Production,1267.258064516129,1008.0,2024-03-03
ICC,KENDADIH MINE,Ore Grade (%Cu),0.9,0.87,2024-03-04
ICC,KENDADIH MINE,Ore Production,39.6,29.9,2024-03-04
ICC,KENDADIH MINE,MIC Production,1267.258064516129,1103.0,2024-03-04
ICC,KENDADIH MINE,Ore Grade (%Cu),0.9,0.89,2024-03-05
ICC,KENDADIH MINE,Ore Production,39.6,30.12,2024-03-05
ICC,KENDADIH MINE,MIC Production,1267.258064516129,908.0,2024-03-05
ICC,KENDADIH MINE,Ore Grade (%Cu),0.9,0.86,2024-03-06
ICC,KENDADIH MINE,Ore Production,39.6,30.22,2024-03-06
ICC,KENDADIH MINE,MIC Production,1267.258064516129,1112.0,2024-03-06
ICC,KENDADIH MINE,Ore Grade (%Cu),0.9,0.85,2024-03-07
ICC,KENDADIH MINE,Ore Production,39.6,29.95,2024-03-07
ICC,KENDADIH MINE,MIC Production,1267.258064516129,1120.0,2024-03-07
ICC,KENDADIH MINE,Ore Grade (%Cu),0.9,0.85,2024-03-08
ICC,KENDADIH MINE,Ore Production,39.6,28.5,2024-03-08
ICC,KENDADIH MINE,MIC Production,1267.258064516129,856.0,2024-03-08
ICC,KENDADIH MINE,Ore Grade (%Cu),0.9,0.865,2024-03-09
ICC,KENDADIH MINE,Ore Production,39.6,32.25806451612903,2024-03-09
ICC,KENDADIH MINE,MIC Production,1267.258064516129,933.0,2024-03-09
ICC,KENDADIH MINE,Ore Grade (%Cu),0.9,0.79,2024-03-10
ICC,KENDADIH MINE,Ore Production,39.6,29.0,2024-03-10
ICC,KENDADIH MINE,MIC Production,1267.258064516129,983.0,2024-03-10
ICC,KENDADIH MINE,Ore Grade (%Cu),0.9,0.82,2024-03-11
ICC,KENDADIH MINE,Ore Production,39.6,29.8,2024-03-11
ICC,KENDADIH MINE,MIC Production,1267.258064516129,1020.0,2024-03-11
ICC,KENDADIH MINE,Ore Grade (%Cu),0.9,0.88,2024-03-12
ICC,KENDADIH MINE,Ore Production,39.6,30.12,2024-03-12
ICC,KENDADIH MINE,MIC Production,1267.258064516129,1008.0,2024-03-12
ICC,KENDADIH MINE,Ore Grade (%Cu),0.9,0.87,2024-03-13
ICC,KENDADIH MINE,Ore Production,39.6,29.9,2024-03-13
ICC,KENDADIH MINE,MIC Production,1267.258064516129,1103.0,2024-03-13
ICC,KENDADIH MINE,Ore Grade (%Cu),0.9,0.89,2024-03-14
ICC,KENDADIH MINE,Ore Production,39.6,30.12,2024-03-14
ICC,KENDADIH MINE,MIC Production,1267.258064516129,908.0,2024-03-14
ICC,KENDADIH MINE,Ore Grade (%Cu),0.9,0.86,2024-03-15
ICC,KENDADIH MINE,Ore Production,39.6,30.22,2024-03-15
ICC,KENDADIH MINE,MIC Production,1267.258064516129,1112.0,2024-03-15
